,code,event,finished,id,started,team_h,team_h_score,team_h_difficulty,team_a,team_a_score,team_a_difficulty,stats,season,h_team_name,strength_overall_home,strength_attack_home,strength_defence_home,a_team_name,strength_overall_away,strength_attack_away,strength_defence_away,result
284,1060011,40,True,310,True,20,1.0,2,3,0.0,3,"[{'h': [{'value': 1, 'element': 409}], 'a': [], 'identifier': 'goals_scored'}, {'h': [{'value': 1, 'element': 417}], 'a': [], 'identifier': 'assists'}, {'h': [], 'a': [], 'identifier': 'own_goals'}, {'h': [], 'a': [], 'identifier': 'penalties_saved'}, {'h': [], 'a': [], 'identifier': 'penalties_missed'}, {'h': [{'value': 1, 'element': 407}, {'value': 1, 'element': 414}, {'value': 1, 'element': 415}], 'a': [{'value': 1, 'element': 58}, {'value': 1, 'element': 67}, {'value': 1, 'element': 76}], 'identifier': 'yellow_cards'}, {'h': [], 'a': [], 'identifier': 'red_cards'}, {'h': [], 'a': [{'value': 1, 'element': 494}], 'identifier': 'saves'}, {'h': [{'value': 3, 'element': 409}, {'value': 2, 'element': 402}, {'value': 1, 'element': 405}, {'value': 1, 'element': 407}], 'a': [], 'identifier': 'bonus'}, {'h': [{'value': 29, 'element': 409}, {'value': 28, 'element': 402}, {'value': 27, 'element': 405}, {'value': 27, 'element': 407}, {'value': 25, 'element': 403}, {'value': 21, 'element': 411}, {'value': 19, 'element': 401}, {'value': 15, 'element': 417}, {'value': 8, 'element': 415}, {'value': 5, 'element': 528}, {'value': 4, 'element': 414}, {'value': 3, 'element': 410}, {'value': 3, 'element': 420}, {'value': 2, 'element': 416}, {'value': 2, 'element': 619}], 'a': [{'value': 21, 'element': 59}, {'value': 21, 'element': 63}, {'value': 14, 'element': 446}, {'value': 12, 'element': 494}, {'value': 8, 'element': 77}, {'value': 8, 'element': 82}, {'value': 7, 'element': 81}, {'value': 6, 'element': 58}, {'value': 4, 'element': 76}, {'value': 4, 'element': 79}, {'value': 4, 'element': 476}, {'value': 4, 'element': 505}, {'value': 3, 'element': 64}, {'value': 3, 'element': 69}, {'value': -1, 'element': 67}], 'identifier': 'bps'}]",2019/20,Wolves,1230,1180,1200,Bournemouth,1020,1030,1050,H
285,1060005,40,True,304,True,10,4.0,3,7,0.0,5,"[{'h': [{'value': 1, 'element': 182}, {'value': 1, 'element': 191}, {'value': 1, 'element': 192}, {'value': 1, 'element': 197}], 'a': [], 'identifier': 'goals_scored'}, {'h': [{'value': 1, 'element': 181}, {'value': 1, 'element': 183}, {'value': 1, 'element': 191}, {'value': 1, 'element': 197}], 'a': [], 'identifier': 'assists'}, {'h': [], 'a': [], 'identifier': 'own_goals'}, {'h': [], 'a': [], 'identifier': 'penalties_saved'}, {'h': [], 'a': [], 'identifier': 'penalties_missed'}, {'h': [], 'a': [], 'identifier': 'yellow_cards'}, {'h': [], 'a': [], 'identifier': 'red_cards'}, {'h': [], 'a': [{'value': 3, 'element': 132}], 'identifier': 'saves'}, {'h': [{'value': 3, 'element': 197}, {'value': 2, 'element': 182}, {'value': 1, 'element': 192}], 'a': [], 'identifier': 'bonus'}, {'h': [{'value': 50, 'element': 197}, {'value': 39, 'element': 182}, {'value': 37, 'element': 192}, {'value': 34, 'element': 191}, {'value': 31, 'element': 181}, {'value': 30, 'element': 183}, {'value': 29, 'element': 184}, {'value': 19, 'element': 189}, {'value': 11, 'element': 198}, {'value': 7, 'element': 193}, {'value': 6, 'element': 199}, {'value': 5, 'element': 590}, {'value': 4, 'element': 575}, {'value': 3, 'element': 187}, {'value': 3, 'element': 196}, {'value': 3, 'element': 550}], 'a': [{'value': 17, 'element': 125}, {'value': 17, 'element': 126}, {'value': 16, 'element': 132}, {'value': 15, 'element': 503}, {'value': 12, 'element': 123}, {'value': 12, 'element': 136}, {'value': 11, 'element': 135}, {'value': 11, 'element': 139}, {'value': 8, 'element': 157}, {'value': 4, 'element': 133}, {'value': 4, 'element': 134}, {'value': 4, 'element': 138}, {'value': 3, 'element': 539}, {'value': 2, 'element': 468}, {'value': 2, 'element': 580}], 'identifier': 'bps'}]",2019/20,Liverpool,1340,1310,1310,Crystal Palace,1120,1180,1040,H
286,1059781,8,True,80,True,19,1.0,3,7,2.0,2,"[{'h': [{'value': 1, 'element': 457}], 'a': [{'value': 1, 'element': 123}, {'value': 1, 'element': 468}], 'identifier': 'goals_scored'}, {'h': [{'value': 1, 'element': 380}], 'a': [{'value': 1, 'element': 128}, {'value': 1, 'element': 139}], 'identifier': 'assists'}, {'h': [], 'a': [], 'identifier': 'own_goals'}, {'h': [], 'a': [], 'identifier': 'penalties_saved'}, {'h': [], 'a': [], 'identifier': 'penalties_missed'}, {'h': [{'value': 1, 'element': 380}, {'value': 1, 'element': 392}, {'value': 1, 'element': 457}], 'a': [{'value': 1, 'element': 126}, {'value': 1, 'element': 129}], 'identifier': 'yellow_cards'}, {'h': [], 'a': [], 'identifier': 'red_cards'}, {'h': [{'value': 1, 'element': 450}], 'a': [{'value': 4, 'element': 131}], 'identifier': 'saves'}, {'h': [], 'a': [{'value': 3, 'element': 468}, {'value': 2, 'element': 128}, {'value': 1, 'element': 123}], 'identifier': 'bonus'}, {'h': [{'value': 22, 'element': 380}, {'value': 21, 'element': 457}, {'value': 16, 'element': 376}, {'value': 16, 'element': 377}, {'value': 11, 'element': 381}, {'value': 11, 'element': 391}, {'value': 11, 'element': 395}, {'value': 10, 'element': 390}, {'value': 10, 'element': 392}, {'value': 10, 'element': 396}, {'value': 10, 'element': 450}, {'value': 4, 'element': 379}, {'value': 3, 'element': 394}, {'value': 3, 'element': 399}], 'a': [{'value': 32, 'element': 468}, {'value': 27, 'element': 128}, {'value': 26, 'element': 123}, {'value': 20, 'element': 139}, {'value': 17, 'element': 503}, {'value': 16, 'element': 131}, {'value': 15, 'element': 138}, {'value': 12, 'element': 157}, {'value': 10, 'element': 126}, {'value': 9, 'element': 133}, {'value': 6, 'element': 137}, {'value': 2, 'element': 135}, {'value': -1, 'element': 129}], 'identifier': 'bps'}]",2019/20,West Ham,1040,1000,1030,Crystal Palace,1120,1180,1040,A
287,1059992,39,True,292,True,3,0.0,3,7,2.0,2,"[{'h': [], 'a': [{'value': 1, 'element': 134}, {'value': 1, 'element': 468}], 'identifier': 'goals_scored'}, {'h': [], 'a': [{'value': 1, 'element': 123}, {'value': 1, 'element': 133}], 'identifier': 'assists'}, {'h': [], 'a': [], 'identifier': 'own_goals'}, {'h': [], 'a': [], 'identifier': 'penalties_saved'}, {'h': [], 'a': [], 'identifier': 'penalties_missed'}, {'h': [{'value': 1, 'element': 58}, {'value': 1, 'element': 63}, {'value': 1, 'element': 79}], 'a': [{'value': 1, 'element': 126}, {'value': 1, 'element': 468}], 'identifier': 'yellow_cards'}, {'h': [], 'a': [], 'identifier': 'red_cards'}, {'h': [], 'a': [{'value': 1, 'element': 131}], 'identifier': 'saves'}, {'h': [], 'a': [{'value': 3, 'element': 123}, {'value': 2, 'element': 134}, {'value': 1, 'element': 126}, {'value': 1, 'element': 503}], 'identifier': 'bonus'}, {'h': [{'value': 15, 'element': 59}, {'value': 15, 'element': 79}, {'value': 11, 'element': 446}, {'value': 9, 'element': 82}, {'value': 8, 'element': 58}, {'value': 8, 'element': 63}, {'value': 6, 'element': 76}, {'value': 6, 'element': 494}, {'value': 4, 'element': 67}, {'value': 3, 'element': 77}, {'value': 3, 'element': 505}, {'value': 2, 'element': 69}, {'value': 1, 'element': 492}, {'value': -2, 'element': 68}], 'a': [{'value': 37, 'element': 123}, {'value': 30, 'element': 134}, {'value': 22, 'element': 126}, {'value': 22, 'element': 503}, {'value': 21, 'element': 468}, {'value': 20, 'element': 127}, {'value': 20, 'element': 131}, {'value': 15, 'element': 138}, {'value': 14, 'element': 133}, {'value': 9, 'element': 157}, {'value': 6, 'element': 139}, {'value': 3, 'element': 539}, {'value': 2, 'element': 129}, {'value': 1, 'element': 135}], 'identifier': 'bps'}]",2019/20,Bournemouth,1020,990,1000,Crystal Palace,1120,1180,1040,A
288,1059832,14,True,131,True,5,0.0,3,7,2.0,3,"[{'h': [], 'a': [{'value': 1, 'element': 133}, {'value': 1, 'element': 137}], 'identifier': 'goals_scored'}, {'h': [], 'a': [{'value': 1, 'element': 127}], 'identifier': 'assists'}, {'h': [], 'a': [], 'identifier': 'own_goals'}, {'h': [], 'a': [], 'identifier': 'penalties_saved'}, {'h': [], 'a': [], 'identifier': 'penalties_missed'}, {'h': [{'value': 1, 'element': 86}, {'value': 1, 'element': 97}], 'a': [], 'identifier': 'yellow_cards'}, {'h': [], 'a': [], 'identifier': 'red_cards'}, {'h': [{'value': 1, 'element': 93}], 'a': [{'value': 3, 'element': 131}], 'identifier': 'saves'}, {'h': [], 'a': [{'value': 3, 'element': 133}, {'value': 2, 'element': 124}, {'value': 1, 'element': 131}], 'identifier': 'bonus'}, {'h': [{'value': 18, 'element': 100}, {'value': 16, 'element': 98}, {'value': 13, 'element': 84}, {'value': 11, 'element': 83}, {'value': 11, 'element': 93}, {'value': 9, 'element': 86}, {'value': 9, 'element': 102}, {'value': 8, 'element': 97}, {'value': 5, 'element': 430}, {'value': 3, 'element': 87}, {'value': 3, 'element': 451}, {'value': 1, 'element': 90}, {'value': -1, 'element': 447}, {'value': -5, 'element': 91}], 'a': [{'value': 33, 'element': 133}, {'value': 29, 'element': 124}, {'value': 28, 'element': 131}, {'value': 24, 'element': 128}, {'value': 23, 'element': 123}, {'value': 22, 'element': 127}, {'value': 20, 'element': 137}, {'value': 12, 'element': 135}, {'value': 10, 'element': 138}, {'value': 9, 'element': 134}, {'value': 5, 'element': 125}, {'value': 5, 'element': 468}, {'value': 1, 'element': 129}, {'value': -2, 'element': 139}], 'identifier': 'bps'}]",2019/20,Burnley,1110,1130,970,Crystal Palace,1120,1180,1040,A
289,1059860,16,True,159,True,18,0.0,3,7,0.0,3,"[{'h': [], 'a': [], 'identifier': 'goals_scored'}, {'h': [], 'a': [], 'identifier': 'assists'}, {'h': [], 'a': [], 'identifier': 'own_goals'}, {'h': [], 'a': [], 'identifier': 'penalties_saved'}, {'h': [], 'a': [], 'identifier': 'penalties_missed'}, {'h': [{'value': 1, 'element': 357}, {'value': 1, 'element': 358}, {'value': 1, 'element': 368}, {'value': 1, 'element': 373}], 'a': [{'value': 1, 'element': 124}, {'value': 1, 'element': 133}], 'identifier': 'yellow_cards'}, {'h': [], 'a': [], 'identifier': 'red_cards'}, {'h': [], 'a': [{'value': 3, 'element': 131}], 'identifier': 'saves'}, {'h': [], 'a': [{'value': 3, 'element': 131}, {'value': 2, 'element': 128}, {'value': 2, 'element': 503}], 'identifier': 'bonus'}, {'h': [{'value': 25, 'element': 357}, {'value': 21, 'element': 354}, {'value': 21, 'element': 366}, {'value': 20, 'element': 358}, {'value': 19, 'element': 355}, {'value': 14, 'element': 363}, {'value': 14, 'element': 525}, {'value': 9, 'element': 369}, {'value': 7, 'element': 368}, {'value': 6, 'element': 362}, {'value': 3, 'element': 373}, {'value': 3, 'element': 374}, {'value': 1, 'element': 364}], 'a': [{'value': 31, 'element': 131}, {'value': 26, 'element': 128}, {'value': 26, 'element': 503}, {'value': 20, 'element': 124}, {'value': 15, 'element': 134}, {'value': 13, 'element': 138}, {'value': 7, 'element': 139}, {'value': 6, 'element': 468}, {'value': 5, 'element': 135}, {'value': 5, 'element': 137}, {'value': 5, 'element': 539}, {'value': 3, 'element': 129}, {'value': 3, 'element': 157}, {'value': 2, 'element': 133}], 'identifier': 'bps'}]",2019/20,Watford,1030,1120,1020,Crystal Palace,1120,1180,1040,D
290,1059749,5,True,48,True,17,4.0,3,7,0.0,4,"[{'h': [{'value': 2, 'element': 342}, {'value': 1, 'element': 346}], 'a': [], 'identifier': 'goals_scored'}, {'h': [{'value': 2, 'element': 336}, {'value': 1, 'element': 331}, {'value': 1, 'element': 338}], 'a': [], 'identifier': 'assists'}, {'h': [], 'a': [{'value': 1, 'element': 123}], 'identifier': 'own_goals'}, {'h': [], 'a': [], 'identifier': 'penalties_saved'}, {'h': [], 'a': [], 'identifier': 'penalties_missed'}, {'h': [{'value': 1, 'element': 330}, {'value': 1, 'element': 332}, {'value': 1, 'element': 343}, {'value': 1, 'element': 347}], 'a': [{'value': 1, 'element': 126}, {'value': 1, 'element': 134}, {'value': 1, 'element': 468}], 'identifier': 'yellow_cards'}, {'h': [], 'a': [], 'identifier': 'red_cards'}, {'h': [{'value': 6, 'element': 340}], 'a': [{'value': 2, 'element': 131}], 'identifier': 'saves'}, {'h': [{'value': 3, 'element': 342}, {'value': 2, 'element': 336}, {'value': 1, 'element': 331}], 'a': [], 'identifier': 'bonus'}, {'h': [{'value': 48, 'element': 342}, {'value': 44, 'element': 336}, {'value': 38, 'element': 331}, {'value': 33, 'element': 340}, {'value': 26, 'element': 346}, {'value': 25, 'element': 330}, {'value': 22, 'element': 338}, {'value': 18, 'element': 332}, {'value': 10, 'element': 347}, {'value': 9, 'element': 349}, {'value': 7, 'element': 343}, {'value': 5, 'element': 329}, {'value': 3, 'element': 442}, {'value': 2, 'element': 345}], 'a': [{'value': 15, 'element': 135}, {'value': 14, 'element': 134}, {'value': 14, 'element': 503}, {'value': 13, 'element': 125}, {'value': 13, 'element': 131}, {'value': 12, 'element': 126}, {'value': 9, 'element': 139}, {'value': 6, 'element': 123}, {'value': 5, 'element': 133}, {'value': 5, 'element': 137}, {'value': 4, 'element': 129}, {'value': 4, 'element': 157}, {'value': 4, 'element': 468}, {'value': 3, 'element': 510}], 'identifier': 'bps'}]",2019/20,Spurs,1180,1100,1200,Crystal Palace,1120,1180,1040,H
291,1060024,42,True,323,True,9,3.0,3,7,0.0,3,"[{'h': [{'value': 2, 'element': 166}, {'value': 1, 'element': 167}], 'a': [], 'identifier': 'goals_scored'}, {'h': [{'value': 2, 'element': 172}, {'value': 1, 'element': 448}], 'a': [], 'identifier': 'assists'}, {'h': [], 'a': [], 'identifier': 'own_goals'}, {'h': [], 'a': [], 'identifier': 'penalties_saved'}, {'h': [], 'a': [], 'identifier': 'penalties_missed'}, {'h': [{'value': 1, 'element': 161}, {'value': 1, 'element': 174}], 'a': [{'value': 1, 'element': 138}], 'identifier': 'yellow_cards'}, {'h': [], 'a': [], 'identifier': 'red_cards'}, {'h': [{'value': 1, 'element': 168}], 'a': [{'value': 1, 'element': 131}], 'identifier': 'saves'}, {'h': [{'value': 3, 'element': 166}, {'value': 2, 'element': 162}, {'value': 1, 'element': 164}, {'value': 1, 'element': 172}], 'a': [], 'identifier': 'bonus'}, {'h': [{'value': 47, 'element': 166}, {'value': 32, 'element': 162}, {'value': 28, 'element': 164}, {'value': 28, 'element': 172}, {'value': 27, 'element': 167}, {'value': 26, 'element': 448}, {'value': 25, 'element': 168}, {'value': 20, 'element': 433}, {'value': 16, 'element': 174}, {'value': 15, 'element': 265}, {'value': 11, 'element': 176}, {'value': 7, 'element': 404}, {'value': 4, 'element': 163}, {'value': 2, 'element': 161}, {'value': 2, 'element': 180}, {'value': 2, 'element': 517}], 'a': [{'value': 15, 'element': 503}, {'value': 13, 'element': 125}, {'value': 11, 'element': 134}, {'value': 10, 'element': 135}, {'value': 7, 'element': 123}, {'value': 7, 'element': 126}, {'value': 7, 'element': 131}, {'value': 7, 'element': 133}, {'value': 6, 'element': 468}, {'value': 4, 'element': 539}, {'value': 3, 'element': 138}, {'value': 3, 'element': 139}, {'value': 2, 'element': 579}, {'value': 1, 'element': 129}, {'value': 1, 'element': 157}], 'identifier': 'bps'}]",2019/20,Leicester,1210,1150,1210,Crystal Palace,1120,1180,1040,H
292,1059877,18,True,176,True,13,1.0,3,7,0.0,2,"[{'h': [{'value': 1, 'element': 266}], 'a': [], 'identifier': 'goals_scored'}, {'h': [], 'a': [], 'identifier': 'assists'}, {'h': [], 'a': [], 'identifier': 'own_goals'}, {'h': [], 'a': [], 'identifier': 'penalties_saved'}, {'h': [], 'a': [], 'identifier': 'penalties_missed'}, {'h': [{'value': 1, 'element': 252}, {'value': 1, 'element': 266}], 'a': [], 'identifier': 'yellow_cards'}, {'h': [], 'a': [], 'identifier': 'red_cards'}, {'h': [{'value': 4, 'element': 262}], 'a': [{'value': 2, 'element': 131}], 'identifier': 'saves'}, {'h': [{'value': 3, 'element': 266}, {'value': 2, 'element': 255}, {'value': 1, 'element': 262}], 'a': [], 'identifier': 'bonus'}, {'h': [{'value': 35, 'element': 266}, {'value': 28, 'element': 255}, {'value': 27, 'element': 262}, {'value': 26, 'element': 254}, {'value': 23, 'element': 257}, {'value': 22, 'element': 252}, {'value': 17, 'element': 256}, {'value': 12, 'element': 269}, {'value': 8, 'element': 271}, {'value': 6, 'element': 466}, {'value': 3, 'element': 253}, {'value': 3, 'element': 270}, {'value': 3, 'element': 554}, {'value': 2, 'element': 520}], 'a': [{'value': 21, 'element': 123}, {'value': 16, 'element': 139}, {'value': 13, 'element': 131}, {'value': 13, 'element': 134}, {'value': 13, 'element': 138}, {'value': 13, 'element': 468}, {'value': 11, 'element': 124}, {'value': 10, 'element': 128}, {'value': 8, 'element': 157}, {'value': 7, 'element': 129}, {'value': 1, 'element': 133}], 'identifier': 'bps'}]",2019/20,Newcastle,1090,1030,980,Crystal Palace,1120,1180,1040,H
293,1059726,3,True,25,True,12,1.0,3,7,2.0,4,"[{'h': [{'value': 1, 'element': 243}], 'a': [{'value': 1, 'element': 123}, {'value': 1, 'element': 468}], 'identifier': 'goals_scored'}, {'h': [{'value': 1, 'element': 239}], 'a': [{'value': 1, 'element': 137}], 'identifier': 'assists'}, {'h': [], 'a': [], 'identifier': 'own_goals'}, {'h': [], 'a': [], 'identifier': 'penalties_saved'}, {'h': [{'value': 1, 'element': 233}], 'a': [], 'identifier': 'penalties_missed'}, {'h': [{'value': 1, 'element': 122}, {'value': 1, 'element': 243}], 'a': [{'value': 1, 'element': 131}, {'value': 1, 'element': 133}, {'value': 1, 'element': 134}, {'value': 1, 'element': 503}], 'identifier': 'yellow_cards'}, {'h': [], 'a': [], 'identifier': 'red_cards'}, {'h': [{'value': 1, 'element': 235}], 'a': [{'value': 2, 'element': 131}], 'identifier': 'saves'}, {'h': [], 'a': [{'value': 3, 'element': 468}, {'value': 2, 'element': 123}, {'value': 1, 'element': 137}], 'identifier': 'bonus'}, {'h': [{'value': 17, 'element': 160}, {'value': 15, 'element': 224}, {'value': 13, 'element': 225}, {'value': 13, 'element': 243}, {'value': 10, 'element': 239}, {'value': 10, 'element': 248}, {'value': 9, 'element': 122}, {'value': 9, 'element': 235}, {'value': 6, 'element': 238}, {'value': 4, 'element': 226}, {'value': 3, 'element': 234}, {'value': 3, 'element': 242}, {'value': 1, 'element': 241}, {'value': -4, 'element': 233}], 'a': [{'value': 29, 'element': 468}, {'value': 23, 'element': 123}, {'value': 20, 'element': 137}, {'value': 11, 'element': 128}, {'value': 10, 'element': 131}, {'value': 10, 'element': 139}, {'value': 7, 'element': 138}, {'value': 6, 'element': 126}, {'value': 5, 'element': 129}, {'value': 5, 'element': 133}, {'value': 5, 'element': 135}, {'value': 5, 'element': 503}, {'value': 3, 'element': 134}, {'value': 2, 'element': 157}], 'identifier': 'bps'}]",2019/20,Man Utd,1220,1260,1180,Crystal Palace,1120,1180,1040,A
294,1059792,10,True,91,True,1,2.0,3,7,2.0,4,"[{'h': [{'value': 1, 'element': 5}, {'value': 1, 'element': 106}], 'a': [{'value': 1, 'element': 134}, {'value': 1, 'element': 468}], 'identifier': 'goals_scored'}, {'h': [{'value': 1, 'element': 12}, {'value': 1, 'element': 18}], 'a': [{'value': 1, 'element': 133}, {'value': 1, 'element': 138}], 'identifier': 'assists'}, {'h': [], 'a': [], 'identifier': 'own_goals'}, {'h': [], 'a': [], 'identifier': 'penalties_saved'}, {'h': [], 'a': [], 'identifier': 'penalties_missed'}, {'h': [{'value': 1, 'element': 21}, {'value': 1, 'element': 467}], 'a': [], 'identifier': 'yellow_cards'}, {'h': [], 'a': [], 'identifier': 'red_cards'}, {'h': [{'value': 2, 'element': 14}], 'a': [{'value': 4, 'element': 132}], 'identifier': 'saves'}, {'h': [], 'a': [{'value': 3, 'element': 134}, {'value': 2, 'element': 138}, {'value': 2, 'element': 468}], 'identifier': 'bonus'}, {'h': [{'value': 27, 'element': 5}, {'value': 26, 'element': 106}, {'value': 17, 'element': 18}, {'value': 14, 'element': 488}, {'value': 13, 'element': 14}, {'value': 13, 'element': 469}, {'value': 12, 'element': 515}, {'value': 10, 'element': 21}, {'value': 8, 'element': 12}, {'value': 5, 'element': 11}, {'value': 2, 'element': 3}, {'value': 2, 'element': 467}, {'value': 2, 'element': 541}], 'a': [{'value': 40, 'element': 134}, {'value': 29, 'element': 138}, {'value': 29, 'element': 468}, {'value': 17, 'element': 126}, {'value': 15, 'element': 132}, {'value': 12, 'element': 123}, {'value': 11, 'element': 124}, {'value': 10, 'element': 503}, {'value': 7, 'element': 135}, {'value': 6, 'element': 133}, {'value': 6, 'element': 139}, {'value': 4, 'element': 129}, {'value': 3, 'element': 157}], 'identifier': 'bps'}]",2019/20,Arsenal,1180,1170,1150,Crystal Palace,1120,1180,1040,D
